run_id,timestamp,hypothesis,changed_variables,seed,vocab_size,context_length,stride,batch_size,epochs,steps_per_epoch,max_steps,learning_rate,weight_decay,grad_clip,emb_dim,n_heads,n_layers,drop_rate,qkv_bias,ffn_mult,norm_first,norm_eps,activation_name,ffn_dropout_position,attention_impl,tie_embeddings,init_std,final_train_loss,final_val_loss,final_generalization_gap,generalization_gap_delta,train_val_improvement_gap,overfit_score,fit_status,parameter_count,tokens_per_sec,elapsed_sec,device,artifact_dir
100,2026-06-03T03:29:36+00:00,"For the strong seed606 stride24 default run, lowering init_std from 0.02 to 0.018 will reduce seed-level optimization variance and the remaining overfit_score without changing model architecture, data windowing, or training length.","{""init_std"": 0.018}",606,600,48,24,8,2.307692,39,90,0.0003,0.01,1.0,128,4,2,0.12,False,3,False,1e-05,mish,none,sdpa,True,0.018,5.541860222816467,5.5438259442647295,0.0019657214482622365,0.02588550249735455,0.02588550249735455,0.05373672644297134,generalizing,413184,31778.270870628727,1.0814937080722302,mps,docs/train/runs/run_100_artifacts
101,2026-06-03T03:34:00+00:00,"For the strong seed606 mish stride24 default run, increasing max_steps from 90 to 100 will give the near-best validation trajectory enough extra optimization to beat run072 while keeping the final gap low.","{""effective_max_steps"": ""100"", ""epochs"": ""2.564103""}",606,600,48,24,8,2.564103,39,100,0.0003,0.01,1.0,128,4,2,0.12,False,3,False,1e-05,mish,none,sdpa,True,0.02,5.514323949813843,5.530441125233968,0.01611717542012503,0.04243600368499756,0.04243600368499756,0.10098918279012015,generalizing,413184,33158.98857968503,1.1522667498793453,mps,docs/train/runs/run_101_artifacts
102,2026-06-03T03:39:22+00:00,Repeating the max_steps=100 horizon on the known best-band seed151 mish stride24 configuration will show whether run101's large validation gain was a transferable optimization effect rather than a seed606-specific lucky trajectory.,"{""effective_max_steps"": ""100"", ""epochs"": ""2.564103"", ""seed"": 151}",151,600,48,24,8,2.564103,39,100,0.0003,0.01,1.0,128,4,2,0.12,False,3,False,1e-05,mish,none,sdpa,True,0.02,5.535039901733398,5.534507115681966,-0.0005327860514325877,0.005846977233886719,0.005846977233886719,0.011693954467773438,generalizing,413184,36049.133067089955,1.0598867919761688,mps,docs/train/runs/run_102_artifacts
103,2026-06-03T03:43:56+00:00,Running the current mish stride24 max_steps=100 candidate on seed202 will test whether the longer optimization horizon is robust across another historically strong low-risk seed before making it the new default.,"{""effective_max_steps"": ""100"", ""epochs"": ""2.564103"", ""seed"": 202}",202,600,48,24,8,2.564103,39,100,0.0003,0.01,1.0,128,4,2,0.12,False,3,False,1e-05,mish,none,sdpa,True,0.02,5.520029783248901,5.528694152832031,0.008664369583129883,0.015790184338887236,0.015790184338887236,0.040244738260904356,generalizing,413184,36336.057171870525,1.051517500076443,mps,docs/train/runs/run_103_artifacts
104,2026-06-03T03:49:08+00:00,Using the promoted mish stride24 max_steps=100 candidate on a fresh seed707 will measure whether the longer-horizon improvement generalizes beyond the already-tested strong seeds or exposes renewed seed variance.,"{""effective_max_steps"": ""100"", ""epochs"": ""2.564103"", ""seed"": 707}",707,600,48,24,8,2.564103,39,100,0.0003,0.01,1.0,128,4,2,0.12,False,3,False,1e-05,mish,none,sdpa,True,0.02,5.482966423034668,5.533458232879639,0.0504918098449707,0.08296096324920654,0.08296096324920654,0.2164137363433838,overfit_risk,413184,33647.721511623946,1.135530082974583,mps,docs/train/runs/run_104_artifacts
105,2026-06-03T03:54:02+00:00,"For the overfit-prone fresh seed707 under the promoted max_steps=100 candidate, reducing stride from 24 to 20 will add moderate window overlap that lowers the high generalization gap while preserving most of the strong raw validation.","{""effective_max_steps"": ""100"", ""epochs"": ""2.12766"", ""seed"": 707, ""stride"": 20}",707,600,48,20,8,2.12766,47,100,0.0003,0.05,1.0,128,4,1,0.16999999999999998,False,2,False,1e-05,mish,none,sdpa,True,0.02,5.5318992137908936,5.547992706298828,0.01609349250793457,-0.003676295280456543,-0.003676295280456543,0.01609349250793457,generalizing,215296,41625.091392008115,0.9132952920626849,mps,docs/train/runs/run_105_artifacts
106,2026-06-03T04:00:28+00:00,"For the overfit-prone seed707 max_steps=100 case, reducing stride from 24 to 20 will lower the high generalization gap while preserving the original 413k-parameter mish architecture and default regularization.","{""effective_max_steps"": ""100"", ""epochs"": ""2.12766"", ""seed"": 707, ""stride"": 20}",707,600,48,20,8,2.12766,47,100,0.0003,0.01,1.0,128,4,2,0.12,False,3,False,1e-05,mish,none,sdpa,True,0.02,5.526401996612549,5.539270559946696,0.012868563334147431,0.04073087374369333,0.04073087374369333,0.09433031082153409,generalizing,413184,32719.723750400717,1.161868000170216,mps,docs/train/runs/run_106_artifacts
107,2026-06-03T04:04:25+00:00,"For the seed707 mish stride24 case that overfit at max_steps=100, shortening the horizon to max_steps=95 will preserve most of the strong validation loss while reducing the late train-side overfit signal.","{""effective_max_steps"": ""95"", ""epochs"": ""2.435897"", ""seed"": 707}",707,600,48,24,8,2.435897,39,95,0.0003,0.01,1.0,128,4,2,0.12,False,3,False,1e-05,mish,none,sdpa,True,0.02,5.493781328201294,5.537662823994954,0.043881495793660186,0.07635064919789603,0.07635064919789603,0.19658279418945224,overfit_risk,413184,32677.856606778514,1.1104767499491572,mps,docs/train/runs/run_107_artifacts
108,2026-06-03T04:09:12+00:00,A fresh seed808 run with the promoted mish stride24 max_steps100 candidate will show whether seed707 is an outlier overfit case or whether the new 100-step default has a broader fresh-seed variance problem.,"{""effective_max_steps"": ""100"", ""epochs"": ""2.564103"", ""seed"": 808}",808,600,48,24,8,2.564103,39,100,0.0003,0.01,1.0,128,4,2,0.12,False,3,False,1e-05,mish,none,sdpa,True,0.02,5.532469153404236,5.536325136820476,0.0038559834162397166,0.0092543363571167,0.0092543363571167,0.022364656130473115,generalizing,413184,32981.51661970901,1.1584670420270413,mps,docs/train/runs/run_108_artifacts
109,2026-06-03T04:14:31+00:00,"For the low-risk fresh seed808 mish stride24 candidate, increasing max_steps from 100 to 105 will test whether low-gap seeds remain mildly optimization-limited and can improve validation without entering the seed707-style overfit regime.","{""effective_max_steps"": ""105"", ""epochs"": ""2.692308"", ""seed"": 808}",808,600,48,24,8,2.692308,39,105,0.0003,0.01,1.0,128,4,2,0.12,False,3,False,1e-05,mish,none,sdpa,True,0.02,5.520353317260742,5.533207734425862,0.012854417165120147,0.01825277010599713,0.01825277010599713,0.049359957377114405,generalizing,413184,35343.61832304314,1.1353676251601428,mps,docs/train/runs/run_109_artifacts
110,2026-06-03T04:19:14+00:00,"For the current overfit-aware best seed151 mish stride24 candidate, increasing max_steps from 100 to 105 will test whether the low-risk +5-step validation gain seen on seed808 transfers to the best-score seed without adding meaningful overfit.","{""effective_max_steps"": ""105"", ""epochs"": ""2.692308"", ""seed"": 151}",151,600,48,24,8,2.692308,39,105,0.0003,0.01,1.0,128,4,2,0.12,False,3,False,1e-05,mish,none,sdpa,True,0.02,5.523156762123108,5.53395430246989,0.010797540346781709,0.017177303632101015,0.017177303632101015,0.04515214761098374,generalizing,413184,33323.325570307374,1.2042015409097075,mps,docs/train/runs/run_110_artifacts
111,2026-06-03T04:35:53+00:00,"For the strong low-risk seed202 mish stride24 candidate, increasing the training horizon from 2.564103 epochs to 2.692308 epochs will test whether the small +0.128205 epoch refinement that helped seed808 and seed151 also transfers without pushing overfit into the medium-risk band.","{""effective_max_steps"": 105, ""epochs"": 2.692308, ""seed"": 202}",202,600,48,24,8,2.692308,39,106,0.0003,0.01,1.0,128,4,2,0.12,False,3,False,1e-05,mish,none,sdpa,True,0.02,5.509305000305176,5.525291442871094,0.01598644256591797,0.023112257321675322,0.023112257321675322,0.062210957209268614,generalizing,413184,34145.4127903661,1.186455124989152,mps,docs/train/runs/run_111_artifacts
